Data,Cidade,UF,Vendedor,Salario,Veículo,Preço
2020-06-07,Americana,SP,Elian Belli,1800,Corola,57883
2020-06-07,Americana,SP,Elian Belli,1800,Civic,59043
2020-06-25,Americana,SP,Elian Belli,1800,Gol,47483
2020-06-25,Americana,SP,Elian Belli,1800,EcoSport,23675
2020-06-25,Americana,SP,Elian Belli,1800,Pálio,11692
2020-07-26,Americana,SP,Elian Belli,1800,Logan,32523
2020-07-26,Americana,SP,Elian Belli,1800,Pálio,21381
2020-07-26,Americana,SP,Elian Belli,1800,Fiesta,25208
2020-07-26,Americana,SP,Elian Belli,1800,Gol,51561
2020-07-26,Americana,SP,Elian Belli,1800,Fiesta,41213
2020-07-04,Americana,SP,Elian Belli,1800,Polo,41591
2020-07-04,Americana,SP,Elian Belli,1800,Corola,52309
2020-07-04,Americana,SP,Elian Belli,1800,Uno,31720
2020-07-04,Americana,SP,Elian Belli,1800,Ka,18045
2020-07-04,Americana,SP,Elian Belli,1800,Polo,21405
2020-07-04,Americana,SP,Elian Belli,1800,Logan,55662
2020-07-04,Americana,SP,Elian Belli,1800,Uno,55740
2020-07-04,Americana,SP,Elian Belli,1800,Pálio,53717
2020-07-04,Americana,SP,Elian Belli,1800,Logan,41593
2020-07-04,Americana,SP,Elian Belli,1800,Gol,46894
2020-07-04,Americana,SP,Elian Belli,1800,Pálio,36304
2020-07-04,Americana,SP,Elian Belli,1800,Polo,12933
2020-07-04,Americana,SP,Elian Belli,1800,Fiesta,28929
2020-07-04,Americana,SP,Elian Belli,1800,Pálio,32597
2020-07-04,Americana,SP,Elian Belli,1800,Ka,13402
2020-07-04,Americana,SP,Elian Belli,1800,Logan,47332
2020-07-04,Americana,SP,Elian Belli,1800,Uno,43814
2020-07-04,Americana,SP,Elian Belli,1800,Fiesta,15952
2020-07-04,Americana,SP,Elian Belli,1800,Ka,52503
2020-07-04,Americana,SP,Elian Belli,1800,Cruze,56073
2020-07-06,Americana,SP,Elian Belli,1800,Polo,53478
2020-07-06,Americana,SP,Elian Belli,1800,Cruze,36713
2020-07-06,Americana,SP,Elian Belli,1800,Civic,51778
2020-07-06,Americana,SP,Elian Belli,1800,Logan,52970
2020-07-06,Americana,SP,Elian Belli,1800,Pálio,45163
2020-07-06,Americana,SP,Elian Belli,1800,Corola,50893
2020-07-06,Americana,SP,Elian Belli,1800,Cruze,32504
2020-07-06,Americana,SP,Elian Belli,1800,Cruze,36455
2020-07-06,Americana,SP,Elian Belli,1800,Logan,31282
2020-07-13,Americana,SP,Elian Belli,1800,Uno,32553
2020-07-13,Americana,SP,Elian Belli,1800,EcoSport,21643
2020-07-13,Americana,SP,Elian Belli,1800,Corola,26423
2020-07-13,Americana,SP,Elian Belli,1800,Gol,33159
2020-07-13,Americana,SP,Elian Belli,1800,Fiesta,30271
2020-07-13,Americana,SP,Elian Belli,1800,Fiesta,47830
2020-07-13,Americana,SP,Elian Belli,1800,Civic,50511
2020-07-13,Americana,SP,Elian Belli,1800,Fiesta,16960
2020-07-13,Americana,SP,Elian Belli,1800,EcoSport,49168
2020-07-15,Americana,SP,Elian Belli,1800,Pálio,47903
2020-07-15,Americana,SP,Elian Belli,1800,Polo,51252
2020-07-15,Americana,SP,Elian Belli,1800,EcoSport,15546
2020-07-15,Americana,SP,Elian Belli,1800,Civic,57096
2020-07-15,Americana,SP,Elian Belli,1800,Fiesta,17597
2020-07-02,Americana,SP,Elian Belli,1800,Pálio,32516
2020-07-02,Americana,SP,Elian Belli,1800,Ka,56502
2020-07-02,Americana,SP,Elian Belli,1800,Logan,47141
2020-07-02,Americana,SP,Elian Belli,1800,Civic,38093
2020-07-02,Americana,SP,Elian Belli,1800,Ka,48576
2020-07-22,Americana,SP,Elian Belli,1800,EcoSport,31929
2020-07-22,Americana,SP,Elian Belli,1800,Civic,14575
2020-07-22,Americana,SP,Elian Belli,1800,Civic,45180
2020-07-22,Americana,SP,Elian Belli,1800,Pálio,22027
2020-07-22,Americana,SP,Elian Belli,1800,EcoSport,13739
2020-07-22,Americana,SP,Elian Belli,1800,Fiesta,34508
2020-07-22,Americana,SP,Elian Belli,1800,Logan,13998
2020-07-22,Americana,SP,Elian Belli,1800,Logan,12962
21-Ago-2020,Americana,SP,Elian Belli,1800,Gol,55754
21-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,38645
21-Ago-2020,Americana,SP,Elian Belli,1800,Polo,18851
21-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,25363
21-Ago-2020,Americana,SP,Elian Belli,1800,Civic,59350
21-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,58675
21-Ago-2020,Americana,SP,Elian Belli,1800,Polo,24843
21-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,56658
21-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,44555
21-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,37595
21-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,30972
19-Ago-2020,Americana,SP,Elian Belli,1800,Uno,19713
19-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,47800
19-Ago-2020,Americana,SP,Elian Belli,1800,Ka,49829
8-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,48814
26-Ago-2020,Americana,SP,Elian Belli,1800,Logan,57659
26-Ago-2020,Americana,SP,Elian Belli,1800,Logan,10083
26-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,21197
26-Ago-2020,Americana,SP,Elian Belli,1800,Civic,27405
26-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,57809
26-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,25707
26-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,12992
26-Ago-2020,Americana,SP,Elian Belli,1800,Corola,41515
26-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,54406
2-Ago-2020,Americana,SP,Elian Belli,1800,Civic,36211
2-Ago-2020,Americana,SP,Elian Belli,1800,Civic,13555
2-Ago-2020,Americana,SP,Elian Belli,1800,Polo,10926
2-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,49640
2-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,54755
2-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,55781
2-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,35280
2-Ago-2020,Americana,SP,Elian Belli,1800,Logan,29776
2-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,31902
2-Ago-2020,Americana,SP,Elian Belli,1800,Uno,30281
2-Ago-2020,Americana,SP,Elian Belli,1800,Ka,22095
2-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,14049
2-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,20474
2-Ago-2020,Americana,SP,Elian Belli,1800,Polo,40168
2-Ago-2020,Americana,SP,Elian Belli,1800,Gol,44971
2-Ago-2020,Americana,SP,Elian Belli,1800,Corola,18989
2-Ago-2020,Americana,SP,Elian Belli,1800,Ka,49089
2-Ago-2020,Americana,SP,Elian Belli,1800,Civic,44748
2-Ago-2020,Americana,SP,Elian Belli,1800,Logan,55101
13-Ago-2020,Americana,SP,Elian Belli,1800,Ka,47328
13-Ago-2020,Americana,SP,Elian Belli,1800,Gol,40040
13-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,37851
13-Ago-2020,Americana,SP,Elian Belli,1800,Civic,46590
13-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,21068
3-Ago-2020,Americana,SP,Elian Belli,1800,Logan,24449
3-Ago-2020,Americana,SP,Elian Belli,1800,Polo,47689
3-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,27018
3-Ago-2020,Americana,SP,Elian Belli,1800,Ka,56741
3-Ago-2020,Americana,SP,Elian Belli,1800,Uno,26906
9-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,58346
9-Ago-2020,Americana,SP,Elian Belli,1800,Ka,30016
9-Ago-2020,Americana,SP,Elian Belli,1800,Uno,57913
9-Ago-2020,Americana,SP,Elian Belli,1800,Corola,11444
11-Ago-2020,Americana,SP,Elian Belli,1800,Logan,30254
11-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,24346
11-Ago-2020,Americana,SP,Elian Belli,1800,Civic,48517
11-Ago-2020,Americana,SP,Elian Belli,1800,Logan,34875
11-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,46448
11-Ago-2020,Americana,SP,Elian Belli,1800,Logan,58748
11-Ago-2020,Americana,SP,Elian Belli,1800,Civic,29989
11-Ago-2020,Americana,SP,Elian Belli,1800,Ka,54922
11-Ago-2020,Americana,SP,Elian Belli,1800,Ka,16489
11-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,12878
11-Ago-2020,Americana,SP,Elian Belli,1800,Uno,35576
17-Ago-2020,Americana,SP,Elian Belli,1800,Polo,53186
17-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,18601
15-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,15881
15-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,47707
15-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,46718
15-Ago-2020,Americana,SP,Elian Belli,1800,Gol,24034
15-Ago-2020,Americana,SP,Elian Belli,1800,Polo,38230
15-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,37615
15-Ago-2020,Americana,SP,Elian Belli,1800,Civic,42143
13-Ago-2020,Americana,SP,Elian Belli,1800,Logan,58052
13-Ago-2020,Americana,SP,Elian Belli,1800,Logan,19217
13-Ago-2020,Americana,SP,Elian Belli,1800,Uno,36192
13-Ago-2020,Americana,SP,Elian Belli,1800,Corola,33424
24-Ago-2020,Americana,SP,Elian Belli,1800,Corola,25997
24-Ago-2020,Americana,SP,Elian Belli,1800,Gol,20682
24-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,27126
24-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,14772
24-Ago-2020,Americana,SP,Elian Belli,1800,Ka,29094
24-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,43576
26-Ago-2020,Americana,SP,Elian Belli,1800,Logan,35036
26-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,15266
26-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,56788
26-Ago-2020,Americana,SP,Elian Belli,1800,Ka,38869
26-Ago-2020,Americana,SP,Elian Belli,1800,Polo,35698
26-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,38915
26-Ago-2020,Americana,SP,Elian Belli,1800,Gol,45720
26-Ago-2020,Americana,SP,Elian Belli,1800,Civic,16617
6-Ago-2020,Americana,SP,Elian Belli,1800,Polo,29159
6-Ago-2020,Americana,SP,Elian Belli,1800,Logan,19848
6-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,58981
6-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,18238
6-Ago-2020,Americana,SP,Elian Belli,1800,Corola,12727
6-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,42756
6-Ago-2020,Americana,SP,Elian Belli,1800,Ka,59776
6-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,33293
6-Ago-2020,Americana,SP,Elian Belli,1800,Ka,47221
6-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,14833
6-Ago-2020,Americana,SP,Elian Belli,1800,Uno,26310
1-Ago-2020,Americana,SP,Elian Belli,1800,Uno,41479
1-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,27756
1-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,32092
1-Ago-2020,Americana,SP,Elian Belli,1800,Uno,15429
1-Ago-2020,Americana,SP,Elian Belli,1800,Ka,25762
1-Ago-2020,Americana,SP,Elian Belli,1800,Uno,32671
1-Ago-2020,Americana,SP,Elian Belli,1800,Corola,20572
1-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,48694
20-Ago-2020,Americana,SP,Elian Belli,1800,Logan,37974
20-Ago-2020,Americana,SP,Elian Belli,1800,Gol,53900
20-Ago-2020,Americana,SP,Elian Belli,1800,Gol,25809
20-Ago-2020,Americana,SP,Elian Belli,1800,Uno,28128
20-Ago-2020,Americana,SP,Elian Belli,1800,Ka,20938
8-Ago-2020,Americana,SP,Elian Belli,1800,Ka,37490
8-Ago-2020,Americana,SP,Elian Belli,1800,Corola,23250
8-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,32142
26-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,15564
26-Ago-2020,Americana,SP,Elian Belli,1800,Civic,38073
26-Ago-2020,Americana,SP,Elian Belli,1800,Gol,46828
26-Ago-2020,Americana,SP,Elian Belli,1800,Uno,45037
26-Ago-2020,Americana,SP,Elian Belli,1800,Civic,43462
26-Ago-2020,Americana,SP,Elian Belli,1800,Logan,20816
26-Ago-2020,Americana,SP,Elian Belli,1800,Pálio,39795
25-Ago-2020,Americana,SP,Elian Belli,1800,Uno,37853
25-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,22967
25-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,50797
25-Ago-2020,Americana,SP,Elian Belli,1800,Gol,50308
25-Ago-2020,Americana,SP,Elian Belli,1800,Logan,18021
25-Ago-2020,Americana,SP,Elian Belli,1800,Logan,16932
25-Ago-2020,Americana,SP,Elian Belli,1800,Cruze,18092
25-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,59678
25-Ago-2020,Americana,SP,Elian Belli,1800,Civic,13382
25-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,33323
15-Ago-2020,Americana,SP,Elian Belli,1800,Gol,44321
15-Ago-2020,Americana,SP,Elian Belli,1800,Civic,56733
15-Ago-2020,Americana,SP,Elian Belli,1800,EcoSport,37855
15-Ago-2020,Americana,SP,Elian Belli,1800,Civic,34119
15-Ago-2020,Americana,SP,Elian Belli,1800,Logan,38433
15-Ago-2020,Americana,SP,Elian Belli,1800,Fiesta,10461
15-Ago-2020,Americana,SP,Elian Belli,1800,Uno,42622
15-Ago-2020,Americana,SP,Elian Belli,1800,Corola,32663
5-Set-2020,Americana,SP,Elian Belli,1800,Fiesta,28184
5-Set-2020,Americana,SP,Elian Belli,1800,Logan,10822
5-Set-2020,Americana,SP,Elian Belli,1800,Fiesta,12554
5-Set-2020,Americana,SP,Elian Belli,1800,Corola,35701
5-Set-2020,Americana,SP,Elian Belli,1800,Polo,34552
5-Set-2020,Americana,SP,Elian Belli,1800,Ka,34903
5-Set-2020,Americana,SP,Elian Belli,1800,Civic,47019
5-Set-2020,Americana,SP,Elian Belli,1800,Gol,42062
5-Set-2020,Americana,SP,Elian Belli,1800,Corola,12313
5-Set-2020,Americana,SP,Elian Belli,1800,Corola,16842
5-Set-2020,Americana,SP,Elian Belli,1800,EcoSport,54575
19-Set-2020,Americana,SP,Elian Belli,1800,Corola,21449
19-Set-2020,Americana,SP,Elian Belli,1800,Corola,35294
19-Set-2020,Americana,SP,Elian Belli,1800,Uno,59026
9-Set-2020,Americana,SP,Elian Belli,1800,Corola,23029
9-Set-2020,Americana,SP,Elian Belli,1800,Logan,42610
9-Set-2020,Americana,SP,Elian Belli,1800,Pálio,11949
9-Set-2020,Americana,SP,Elian Belli,1800,Uno,50414
9-Set-2020,Americana,SP,Elian Belli,1800,EcoSport,31347
9-Set-2020,Americana,SP,Elian Belli,1800,Fiesta,10494
9-Set-2020,Americana,SP,Elian Belli,1800,Polo,54516
25-Set-2020,Americana,SP,Elian Belli,1800,Ka,47773
25-Set-2020,Americana,SP,Elian Belli,1800,Logan,27529
25-Set-2020,Americana,SP,Elian Belli,1800,Gol,52949
25-Set-2020,Americana,SP,Elian Belli,1800,Ka,51127
25-Set-2020,Americana,SP,Elian Belli,1800,Gol,32629
25-Set-2020,Americana,SP,Elian Belli,1800,Polo,53192
25-Set-2020,Americana,SP,Elian Belli,1800,Cruze,41195
25-Set-2020,Americana,SP,Elian Belli,1800,Gol,28220
25-Set-2020,Americana,SP,Elian Belli,1800,Cruze,45777
25-Set-2020,Americana,SP,Elian Belli,1800,Polo,22886
28-Set-2020,Americana,SP,Elian Belli,1800,Polo,36552
28-Set-2020,Americana,SP,Elian Belli,1800,Cruze,41105
28-Set-2020,Americana,SP,Elian Belli,1800,Civic,47535
18-Out-2020,Americana,SP,Elian Belli,1800,Uno,34595
18-Out-2020,Americana,SP,Elian Belli,1800,Pálio,44878
18-Out-2020,Americana,SP,Elian Belli,1800,Pálio,34020
18-Out-2020,Americana,SP,Elian Belli,1800,Uno,49587
18-Out-2020,Americana,SP,Elian Belli,1800,Gol,54212
18-Out-2020,Americana,SP,Elian Belli,1800,Civic,12194
18-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,29515
18-Out-2020,Americana,SP,Elian Belli,1800,Logan,58211
18-Out-2020,Americana,SP,Elian Belli,1800,Pálio,11699
18-Out-2020,Americana,SP,Elian Belli,1800,Cruze,40567
18-Out-2020,Americana,SP,Elian Belli,1800,Polo,41597
18-Out-2020,Americana,SP,Elian Belli,1800,Civic,37864
18-Out-2020,Americana,SP,Elian Belli,1800,Ka,14724
18-Out-2020,Americana,SP,Elian Belli,1800,Logan,50733
18-Out-2020,Americana,SP,Elian Belli,1800,Logan,13758
18-Out-2020,Americana,SP,Elian Belli,1800,Pálio,30802
11-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,18551
11-Out-2020,Americana,SP,Elian Belli,1800,Polo,30129
11-Out-2020,Americana,SP,Elian Belli,1800,Civic,22735
11-Out-2020,Americana,SP,Elian Belli,1800,Civic,33857
11-Out-2020,Americana,SP,Elian Belli,1800,Uno,49879
11-Out-2020,Americana,SP,Elian Belli,1800,Civic,59964
11-Out-2020,Americana,SP,Elian Belli,1800,Corola,21832
26-Out-2020,Americana,SP,Elian Belli,1800,Uno,57753
26-Out-2020,Americana,SP,Elian Belli,1800,Civic,48589
26-Out-2020,Americana,SP,Elian Belli,1800,Gol,13695
26-Out-2020,Americana,SP,Elian Belli,1800,EcoSport,54696
26-Out-2020,Americana,SP,Elian Belli,1800,Uno,29965
26-Out-2020,Americana,SP,Elian Belli,1800,Gol,20557
26-Out-2020,Americana,SP,Elian Belli,1800,Cruze,59319
26-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,19777
26-Out-2020,Americana,SP,Elian Belli,1800,Civic,22651
26-Out-2020,Americana,SP,Elian Belli,1800,Logan,41891
26-Out-2020,Americana,SP,Elian Belli,1800,Logan,36341
13-Out-2020,Americana,SP,Elian Belli,1800,Uno,32456
13-Out-2020,Americana,SP,Elian Belli,1800,Corola,29208
13-Out-2020,Americana,SP,Elian Belli,1800,Logan,40054
13-Out-2020,Americana,SP,Elian Belli,1800,Logan,20593
13-Out-2020,Americana,SP,Elian Belli,1800,Ka,26442
13-Out-2020,Americana,SP,Elian Belli,1800,Uno,19435
13-Out-2020,Americana,SP,Elian Belli,1800,Pálio,50141
13-Out-2020,Americana,SP,Elian Belli,1800,EcoSport,37092
21-Out-2020,Americana,SP,Elian Belli,1800,Gol,49847
21-Out-2020,Americana,SP,Elian Belli,1800,Gol,26305
21-Out-2020,Americana,SP,Elian Belli,1800,Logan,18638
18-Out-2020,Americana,SP,Elian Belli,1800,Polo,32148
18-Out-2020,Americana,SP,Elian Belli,1800,Corola,52897
18-Out-2020,Americana,SP,Elian Belli,1800,Uno,52627
18-Out-2020,Americana,SP,Elian Belli,1800,Corola,14377
18-Out-2020,Americana,SP,Elian Belli,1800,Ka,32323
18-Out-2020,Americana,SP,Elian Belli,1800,Ka,30701
18-Out-2020,Americana,SP,Elian Belli,1800,Polo,12747
4-Out-2020,Americana,SP,Elian Belli,1800,Ka,52270
4-Out-2020,Americana,SP,Elian Belli,1800,Polo,51554
4-Out-2020,Americana,SP,Elian Belli,1800,Pálio,17574
4-Out-2020,Americana,SP,Elian Belli,1800,Ka,33186
4-Out-2020,Americana,SP,Elian Belli,1800,Cruze,12686
4-Out-2020,Americana,SP,Elian Belli,1800,Gol,35623
4-Out-2020,Americana,SP,Elian Belli,1800,Uno,27094
2-Out-2020,Americana,SP,Elian Belli,1800,Ka,47986
2-Out-2020,Americana,SP,Elian Belli,1800,Cruze,48070
2-Out-2020,Americana,SP,Elian Belli,1800,Uno,40081
2-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,46820
28-Out-2020,Americana,SP,Elian Belli,1800,Uno,34259
28-Out-2020,Americana,SP,Elian Belli,1800,Ka,15079
28-Out-2020,Americana,SP,Elian Belli,1800,Civic,48473
28-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,39747
3-Out-2020,Americana,SP,Elian Belli,1800,EcoSport,27681
3-Out-2020,Americana,SP,Elian Belli,1800,Ka,29061
3-Out-2020,Americana,SP,Elian Belli,1800,Uno,46339
10-Out-2020,Americana,SP,Elian Belli,1800,Corola,44554
10-Out-2020,Americana,SP,Elian Belli,1800,Civic,36329
10-Out-2020,Americana,SP,Elian Belli,1800,Corola,30673
21-Out-2020,Americana,SP,Elian Belli,1800,Polo,27886
21-Out-2020,Americana,SP,Elian Belli,1800,Logan,42970
21-Out-2020,Americana,SP,Elian Belli,1800,EcoSport,59164
21-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,58888
21-Out-2020,Americana,SP,Elian Belli,1800,Polo,16657
21-Out-2020,Americana,SP,Elian Belli,1800,Corola,55063
21-Out-2020,Americana,SP,Elian Belli,1800,Uno,36652
21-Out-2020,Americana,SP,Elian Belli,1800,EcoSport,21139
26-Out-2020,Americana,SP,Elian Belli,1800,Polo,32427
26-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,44630
16-Out-2020,Americana,SP,Elian Belli,1800,Civic,32167
16-Out-2020,Americana,SP,Elian Belli,1800,Cruze,16774
16-Out-2020,Americana,SP,Elian Belli,1800,Logan,48086
16-Out-2020,Americana,SP,Elian Belli,1800,Gol,35788
16-Out-2020,Americana,SP,Elian Belli,1800,Uno,18261
16-Out-2020,Americana,SP,Elian Belli,1800,Logan,24572
16-Out-2020,Americana,SP,Elian Belli,1800,Corola,13646
16-Out-2020,Americana,SP,Elian Belli,1800,Gol,25455
16-Out-2020,Americana,SP,Elian Belli,1800,Gol,57054
16-Out-2020,Americana,SP,Elian Belli,1800,Pálio,38792
10-Out-2020,Americana,SP,Elian Belli,1800,Logan,47365
10-Out-2020,Americana,SP,Elian Belli,1800,Fiesta,52845
2020-11-04,Americana,SP,Elian Belli,1800,Cruze,11955
2020-11-04,Americana,SP,Elian Belli,1800,Gol,56623
2020-11-04,Americana,SP,Elian Belli,1800,EcoSport,34259
2020-11-04,Americana,SP,Elian Belli,1800,Cruze,43704
2020-11-04,Americana,SP,Elian Belli,1800,Civic,48581
2020-11-04,Americana,SP,Elian Belli,1800,Ka,17826
2020-11-04,Americana,SP,Elian Belli,1800,Gol,22872
2020-11-04,Americana,SP,Elian Belli,1800,EcoSport,36156
2020-11-04,Americana,SP,Elian Belli,1800,Cruze,38443
2020-11-04,Americana,SP,Elian Belli,1800,Uno,56217
2020-11-04,Americana,SP,Elian Belli,1800,Uno,44023
2020-11-25,Americana,SP,Elian Belli,1800,Uno,13877
2020-11-25,Americana,SP,Elian Belli,1800,Corola,17660
2020-11-25,Americana,SP,Elian Belli,1800,Civic,22095
2020-11-25,Americana,SP,Elian Belli,1800,Logan,44581
2020-11-25,Americana,SP,Elian Belli,1800,EcoSport,52556
2020-11-17,Americana,SP,Elian Belli,1800,Ka,47298
2020-11-17,Americana,SP,Elian Belli,1800,Corola,26084
2020-11-17,Americana,SP,Elian Belli,1800,Pálio,29882
2020-11-17,Americana,SP,Elian Belli,1800,Pálio,30138
2020-11-17,Americana,SP,Elian Belli,1800,Fiesta,17828
2020-11-17,Americana,SP,Elian Belli,1800,Corola,19544
2020-11-17,Americana,SP,Elian Belli,1800,Uno,21496
2020-11-17,Americana,SP,Elian Belli,1800,Uno,32071
2020-11-17,Americana,SP,Elian Belli,1800,Cruze,36410
2020-11-17,Americana,SP,Elian Belli,1800,EcoSport,33734
2020-11-17,Americana,SP,Elian Belli,1800,Fiesta,32917
2020-11-03,Americana,SP,Elian Belli,1800,Corola,26831
2020-11-04,Americana,SP,Elian Belli,1800,Uno,35203
2020-11-04,Americana,SP,Elian Belli,1800,Polo,55929
2020-11-04,Americana,SP,Elian Belli,1800,Corola,10891
2020-11-04,Americana,SP,Elian Belli,1800,Logan,27884
2020-11-22,Americana,SP,Elian Belli,1800,Corola,53749
2020-11-22,Americana,SP,Elian Belli,1800,Ka,47656
2020-11-22,Americana,SP,Elian Belli,1800,EcoSport,18948
2020-11-22,Americana,SP,Elian Belli,1800,Civic,32078
2020-11-22,Americana,SP,Elian Belli,1800,Logan,31357
2020-11-22,Americana,SP,Elian Belli,1800,EcoSport,42821
2020-11-22,Americana,SP,Elian Belli,1800,Uno,15110
2020-11-22,Americana,SP,Elian Belli,1800,Corola,13337
2020-11-22,Americana,SP,Elian Belli,1800,Pálio,22341
2020-11-22,Americana,SP,Elian Belli,1800,Logan,40433
2020-11-13,Americana,SP,Elian Belli,1800,Cruze,49256
2020-11-06,Americana,SP,Elian Belli,1800,Logan,36084
2020-11-06,Americana,SP,Elian Belli,1800,Uno,10775
2020-11-06,Americana,SP,Elian Belli,1800,Polo,49165
2020-11-06,Americana,SP,Elian Belli,1800,Pálio,24475
2020-11-06,Americana,SP,Elian Belli,1800,Civic,43964
2020-11-06,Americana,SP,Elian Belli,1800,Cruze,16461
2020-11-06,Americana,SP,Elian Belli,1800,Corola,24795
2020-11-06,Americana,SP,Elian Belli,1800,Logan,56697
2020-11-06,Americana,SP,Elian Belli,1800,Civic,33347
2020-11-06,Americana,SP,Elian Belli,1800,Fiesta,45078
2020-11-06,Americana,SP,Elian Belli,1800,Polo,30678
2020-11-26,Americana,SP,Elian Belli,1800,Civic,44428
2020-11-26,Americana,SP,Elian Belli,1800,EcoSport,30588
2020-11-26,Americana,SP,Elian Belli,1800,Pálio,28332
2020-11-11,Americana,SP,Elian Belli,1800,Civic,25868
2020-11-11,Americana,SP,Elian Belli,1800,Uno,17928
2020-11-11,Americana,SP,Elian Belli,1800,Pálio,16706
2020-11-11,Americana,SP,Elian Belli,1800,Cruze,32646
2020-11-11,Americana,SP,Elian Belli,1800,Civic,15781
2020-11-11,Americana,SP,Elian Belli,1800,Ka,16788
2020-11-14,Americana,SP,Elian Belli,1800,Uno,22275
2020-11-14,Americana,SP,Elian Belli,1800,Civic,16895
2020-11-14,Americana,SP,Elian Belli,1800,Fiesta,26136
2020-11-14,Americana,SP,Elian Belli,1800,Civic,32825
2020-11-14,Americana,SP,Elian Belli,1800,Corola,34806
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Pálio,51298
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Logan,22930
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Civic,45623
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Pálio,23588
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Ka,48232
2020-01-01,Americana,SP,Fabrício Scovisk,1900,Ka,25573
